book	chapter	verse	text	lemma	pos	case	gender	animacy	number	definiteness	degree	strength	verbform	tense	mood	aspect	voice	person	polarity	politeness	clusivity	evidentiality	strength
Genesis	15	3	meus	meus	determiner	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	3	erit	sum	auxiliary	-	-	-	singular	-	-	-	finite	future	indicative	-	active	third	-	-	-	-	-
Genesis	15	3	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	statimque	statimque	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	sermo	sermo	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	Domini	Domini	noun	genitive	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	factus	facio	verb	nominative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	15	4	est	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	15	4	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	eum	is	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	dicens	dico	verb	nominative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	4	non	non	particle	-	-	-	-	-	-	-	-	-	-	-	-	-	neg	-	-	-	-
Genesis	15	4	erit	sum	auxiliary	-	-	-	singular	-	-	-	finite	future	indicative	-	active	third	-	-	-	-	-
Genesis	15	4	hic	hic	determiner	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	heres	hier	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	tuus	tuus	determiner	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	4	sed	sed	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	qui	qui	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	egredietur	egredior	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	passive	third	-	-	-	-	-
Genesis	15	4	de	de	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	utero	uterus	noun	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	tuo	tuus	determiner	ablative	masculine	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	4	ipsum	ipse	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	habebis	habeo	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	first	-	-	-	-	-
Genesis	15	4	heredem	heres	noun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	4	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	eduxitque	educio	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	5	eum	is	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	foras	foras	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	second	-	-	-	-	-
Genesis	15	5	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	ait	aio	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	15	5	illi	ille	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	suspice	suspicio	verb	-	-	-	singular	-	-	-	finite	present	imperative	imperfective	active	second	-	-	-	-	-
Genesis	15	5	caelum	caelum	noun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	numera	numpo	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	second	-	-	-	-	-
Genesis	15	5	stellas	stella	noun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	si	si	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	potes	possum	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	second	-	-	-	-	-
Genesis	15	5	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	dixit	dico	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	5	ei	is	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	sic	sic	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	erit	sum	auxiliary	-	-	-	singular	-	-	-	finite	future	indicative	-	active	third	-	-	-	-	-
Genesis	15	5	semen	semen	noun	nominative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	5	tuum	tuus	determiner	nominative	neuter	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	5	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	6	credidit	credo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	6	Domino	Domino	noun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	6	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	6	reputatum	reputo	verb	nominative	neuter	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	15	6	est	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	15	6	ei	is	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	6	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	6	iustitiam	iustitia	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	6	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	dixitque	dico	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	7	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	eum	is	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	ego	ego	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	Dominus	Dominus	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	qui	qui	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	eduxi	educo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	first	-	-	-	-	-
Genesis	15	7	te	tu	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	de	de	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	Ur	Ur	noun	-	-	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	Chaldeorum	Chaldeorum	noun	genitive	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	ut	ut	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	darem	do	verb	-	-	-	singular	-	-	-	finite	past	subjunctive	imperfective	active	first	-	-	-	-	-
Genesis	15	7	tibi	tu	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	terram	terra	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	istam	iste	determiner	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	possideres	possideo	verb	-	-	-	singular	-	-	-	finite	present	subjunctive	imperfective	active	second	-	-	-	-	-
Genesis	15	7	eam	is	pronoun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	7	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	at	at	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	ille	ille	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	ait	aio	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	15	8	Domine	Domine	noun	vocative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	Deus	Deus	proper_noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	unde	unde	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	scire	scio	verb	-	-	-	-	-	-	-	infinitive	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	8	possum	possum	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	first	-	-	-	-	-
Genesis	15	8	quod	quod	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	possessurus	possum	verb	nominative	masculine	-	singular	-	positive	-	participle	future	-	imperfective	active	-	-	-	-	-	-
Genesis	15	8	sim	sum	auxiliary	-	-	-	singular	-	-	-	finite	future	indicative	-	active	first	-	-	-	-	-
Genesis	15	8	eam	is	pronoun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	8	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	respondens	respondeo	verb	nominative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	9	Dominus	Dominus	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	sume	sum	verb	-	-	-	singular	-	-	-	finite	present	imperative	imperfective	active	second	-	-	-	-	-
Genesis	15	9	inquit	inquam	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	third	-	-	-	-	-
Genesis	15	9	mihi	ego	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	vaccam	vaccam	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	triennem	trienn	adjective	accusative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	capram	caper	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	trimam	trimus	adjective	accusative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	arietem	aries	noun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	annorum	annus	noun	genitive	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	trium	tres	numeral	genitive	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	turturem	turto	verb	accusative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	9	quoque	quoque	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	columbam	columba	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	9	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	qui	qui	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	tollens	tollo	verb	nominative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	10	universa	universa	adjective	accusative	neuter	-	plural	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	haec	hic	pronoun	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	divisit	dieo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	10	per	per	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	medium	medius	adjective	accusative	neuter	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	utrasque	uterque	determiner	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	partes	pars	noun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	contra	contra	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	se	se	pronoun	accusative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	altrinsecus	altrinsecus	adjective	accusative	masculine	-	plural	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	posuit	pono	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	10	aves	aves	noun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	autem	autem	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	10	non	non	particle	-	-	-	-	-	-	-	-	-	-	-	-	-	neg	-	-	-	-
Genesis	15	10	divisit	dieo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	10	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	descenderuntque	descendo	verb	-	-	-	plural	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	11	volucres	volucres	noun	nominative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	super	super	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	cadavera	cadavera	noun	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	abigebat	abigo	verb	-	-	-	singular	-	-	-	finite	past	indicative	imperfective	active	third	-	-	-	-	-
Genesis	15	11	eas	is	pronoun	accusative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	Abram	Abram	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	11	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	cumque	cumque	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	sol	sol	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	occumberet	occumbo	verb	-	-	-	singular	-	-	-	finite	past	subjunctive	imperfective	active	third	-	-	-	-	-
Genesis	15	12	sopor	sopor	noun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	inruit	inruo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	12	super	super	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	Abram	Abram	proper_noun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	horror	horror	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	magnus	magnus	adjective	nominative	masculine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	tenebrosus	tenebrosus	adjective	nominative	masculine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	invasit	invasit	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
Genesis	15	12	eum	is	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	12	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	dictumque	dico	verb	nominative	neuter	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	15	13	est	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	15	13	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	eum	is	pronoun	accusative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	scito	scio	verb	ablative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	15	13	praenoscens	praenosco	verb	nominative	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	13	quod	quod	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	peregrinum	peregrinus	adjective	nominative	neuter	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	futurum	sum	verb	nominative	neuter	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	13	sit	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	subjunctive	-	active	third	-	-	-	-	-
Genesis	15	13	semen	semen	noun	nominative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	tuum	tuus	determiner	nominative	neuter	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	13	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	terra	terra	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	non	non	particle	-	-	-	-	-	-	-	-	-	-	-	-	-	neg	-	-	-	-
Genesis	15	13	sua	suus	determiner	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	13	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	subicient	subicio	verb	-	-	-	plural	-	-	-	finite	future	indicative	imperfective	active	third	-	-	-	-	-
Genesis	15	13	eos	is	pronoun	accusative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	servituti	servituti	noun	dative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	adfligent	adfligo	verb	-	-	-	plural	-	-	-	finite	future	indicative	imperfective	active	third	-	-	-	-	-
Genesis	15	13	quadringentis	quadringo	verb	genitive	masculine	-	singular	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	13	annis	annus	noun	dative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	13	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	verumtamen	verumtamen	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	gentem	gens	noun	accusative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	cui	qui	pronoun	dative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	servituri	servituri	verb	nominative	masculine	-	plural	-	positive	-	participle	present	-	imperfective	active	-	-	-	-	-	-
Genesis	15	14	sunt	sum	auxiliary	-	-	-	plural	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	15	14	ego	ego	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	iudicabo	iudico	verb	-	-	-	singular	-	-	-	finite	future	indicative	imperfective	active	first	-	-	-	-	-
Genesis	15	14	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	post	post	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	haec	hic	pronoun	accusative	neuter	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	egredientur	egredior	verb	-	-	-	plural	-	-	-	finite	future	indicative	imperfective	passive	third	-	-	-	-	-
Genesis	15	14	cum	cum	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	magna	magnus	adjective	ablative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	substantia	substantia	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	14	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	tu	tu	pronoun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	autem	autem	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	ibis	eo	verb	-	-	-	singular	-	-	-	finite	present	indicative	imperfective	active	second	-	-	-	-	-
Genesis	15	15	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	patres	pater	noun	accusative	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	tuos	tuus	determiner	accusative	masculine	-	plural	-	-	-	-	-	-	-	-	psor	-	-	-	-	-
Genesis	15	15	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	pace	pax	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	sepultus	sepelio	verb	nominative	masculine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	15	15	in	in	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	senectute	senectus	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	bona	bonus	adjective	ablative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	15	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	generatione	generatio	noun	ablative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	autem	autem	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	quarta	quartus	adjective	ablative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	revertentur	revertentur	verb	-	-	-	plural	-	-	-	finite	present	subjunctive	imperfective	passive	third	-	-	-	-	-
Genesis	15	16	huc	hic	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	necdum	necdum	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	enim	enim	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	conpletae	conpletus	adjective	nominative	feminine	-	plural	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	sunt	sum	auxiliary	-	-	-	plural	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	15	16	iniquitates	iniquitas	noun	nominative	feminine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	Amorreorum	Amorreorum	noun	genitive	masculine	-	plural	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	usque	usque	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	ad	ad	adposition	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	praesens	praesens	adjective	accusative	neuter	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	tempus	tempus	noun	accusative	neuter	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	16	;	;	punctuation	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	cum	cum	subordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	ergo	ergo	adverb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	occubuisset	occubuo	verb	-	-	-	singular	-	-	-	finite	pluperfect	subjunctive	perfective	active	third	-	-	-	-	-
Genesis	15	17	sol	sol	noun	nominative	masculine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	facta	facio	verb	nominative	feminine	-	singular	-	positive	-	participle	past	-	perfective	passive	-	-	-	-	-	-
Genesis	15	17	est	sum	auxiliary	-	-	-	singular	-	-	-	finite	present	indicative	-	active	third	-	-	-	-	-
Genesis	15	17	caligo	caligus	noun	nominative	feminine	-	singular	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	tenebrosa	tenebrosus	adjective	nominative	feminine	-	singular	-	positive	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	et	et	coordinating_conjunction	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Genesis	15	17	apparuit	appareo	verb	-	-	-	singular	-	-	-	finite	past	indicative	perfective	active	third	-	-	-	-	-
